Wall time,Step,Value
1692829192.5684953,19264,301.0
1692829193.6429682,24080,301.0
1692829198.0946093,43344,301.1000061035156
1692829200.774429,52976,301.1000061035156
1692829200.8285398,53136,301.1000061035156
1692829205.4046175,62608,301.1000061035156
1692829205.4655075,62768,301.29998779296875
1692829207.0325665,67424,301.25
1692829208.4908826,72240,301.20001220703125
1692829208.553444,72400,301.20001220703125
1692829211.568835,81872,301.20001220703125
1692829211.6159027,82032,301.20001220703125
1692829216.2724235,96480,301.0
1692829220.4158537,105952,301.0
1692829220.4690635,106112,301.0
1692829222.1123147,110768,301.0
1692829223.7572742,115584,301.0
1692829229.0640645,130032,301.6000061035156
1692829229.1314592,130192,301.6499938964844
1692829229.3754857,130672,301.6499938964844
1692829230.7951112,135008,301.6499938964844
1692829232.6187725,139904,302.70001220703125
1692829234.307155,144720,302.70001220703125
1692829236.1205125,149536,302.70001220703125
1692829236.658767,150816,302.70001220703125
1692829237.7937527,154112,302.29998779296875
1692829237.8736138,154192,302.29998779296875
1692829238.4261665,155632,302.8999938964844
1692829239.6350367,158928,302.75
1692829239.6651087,159008,302.75
1692829239.7778618,159168,302.75
1692829241.5068648,163744,302.70001220703125
1692829241.53783,163824,302.70001220703125
1692829243.8791363,170080,301.70001220703125
1692829245.1054127,173456,301.6499938964844
1692829245.1657808,173616,301.6499938964844
1692829246.7918966,178192,301.6499938964844
1692829247.315348,179712,301.75
1692829249.2637577,184528,301.79998779296875
1692829250.4876046,187824,301.1499938964844
1692829254.1290252,197696,302.8500061035156
1692829254.306483,198176,303.04998779296875
1692829255.831675,202592,303.04998779296875
1692829257.487456,207088,304.20001220703125
1692829257.6380646,207488,304.20001220703125
1692829258.561864,209488,304.95001220703125
1692829261.7260394,217760,304.79998779296875
1692829264.1866972,223936,303.75
1692829266.0520744,228752,303.3500061035156
1692829267.202219,231408,303.3500061035156
1692829267.579764,232208,303.1499938964844
1692829269.8227787,236224,302.20001220703125
1692829269.9556427,236464,302.20001220703125
1692829270.409715,237024,301.95001220703125
1692829272.8009214,241840,301.6000061035156
1692829273.322465,243200,301.6000061035156
1692829276.8099155,251472,301.6000061035156
1692829278.9405503,255488,301.6000061035156
1692829279.193223,255728,301.79998779296875
1692829280.8858128,260384,302.6000061035156
1692829284.1707315,268560,306.6499938964844
1692829285.034161,270736,306.5
1692829285.3671246,271376,306.5
1692829286.6619873,274832,306.5
1692829287.1900873,276192,306.5
1692829290.5534794,284704,306.75
1692829290.7259855,285184,307.0
1692829290.9621942,285824,307.25
1692829292.6554754,290000,306.0
1692829292.896733,290640,306.0
1692829293.6892736,292640,304.8999938964844
1692829294.3962297,294336,303.1000061035156
1692829295.0883613,295776,302.8999938964844
1692829296.110379,297456,303.3999938964844
1692829297.386581,300592,303.1499938964844
1692829298.0433185,302272,303.1499938964844
1692829298.7484288,304048,303.1499938964844
1692829300.9282174,309104,305.29998779296875
1692829301.1735232,309744,305.29998779296875
1692829301.5450978,310624,306.0
1692829303.018304,314560,306.04998779296875
1692829304.7787702,319376,305.3500061035156
1692829305.1109834,320256,305.3500061035156
1692829306.442232,323552,305.54998779296875
1692829306.7071855,324192,305.54998779296875
1692829307.074043,325072,305.54998779296875
1692829307.572676,326352,305.54998779296875
1692829308.75849,329008,304.3500061035156
1692829309.644434,331168,305.3500061035156
1692829310.694654,333824,305.3500061035156
1692829311.5258284,335984,304.70001220703125
1692829312.8672726,338880,303.54998779296875
1692829313.4364762,340400,303.8999938964844
1692829315.2144969,344656,307.0
1692829315.6542358,345616,307.0
1692829316.2542107,347152,310.1499938964844
1692829316.690888,348192,310.1499938964844
1692829317.9138649,351312,310.1499938964844
1692829318.400063,352608,311.75
1692829320.371204,357424,316.1499938964844
1692829323.0977533,364880,315.1499938964844
1692829324.2693036,367840,320.0
1692829324.84119,369296,322.20001220703125
1692829325.437247,370736,324.3999938964844
1692829326.1993456,372656,325.8999938964844
1692829326.7159655,374112,325.8999938964844
1692829327.573114,376496,322.6499938964844
1692829327.9441411,377472,322.6499938964844
1692829328.5514038,378928,319.5
1692829329.1111488,380368,319.5
1692829332.044527,386144,315.75
1692829332.5214171,387440,317.1000061035156
1692829333.399875,389680,317.45001220703125
1692829335.292892,394496,321.3999938964844
1692829335.6434731,395456,321.3999938964844
1692829336.0845444,396496,321.3999938964844
1692829337.6241603,400576,316.75
1692829341.3803914,410208,321.6499938964844
1692829341.8090813,411424,321.6499938964844
1692829343.1375296,415024,321.6499938964844
1692829343.7567825,416640,319.20001220703125
1692829344.9943166,419840,319.8500061035156
1692829345.5756097,421456,317.75
1692829347.0220883,425072,316.1000061035156
1692829347.3805718,425936,316.8500061035156
1692829348.1203756,428048,317.1499938964844
1692829349.1071427,430752,316.6000061035156
1692829349.3979125,431488,311.29998779296875
1692829350.52119,434704,307.25
1692829352.7163947,440400,305.95001220703125
1692829353.3024986,442080,306.3500061035156
1692829353.7024896,443216,307.5
1692829354.1355453,444400,309.54998779296875
1692829358.3137195,454752,312.5
1692829359.0853126,456928,311.75
1692829359.6395948,458464,311.45001220703125
1692829360.9891956,461744,311.45001220703125
1692829361.5416367,463280,311.45001220703125
1692829362.834035,466880,312.54998779296875
1692829363.7932775,469456,312.54998779296875
1692829364.9350517,472432,313.1499938964844
1692829365.675367,474576,322.8500061035156
1692829366.946402,478112,321.79998779296875
1692829369.2735891,484464,322.20001220703125
1692829369.9225323,486224,326.1499938964844
1692829370.4855793,487760,326.1499938964844
1692829371.2382994,489824,328.54998779296875
1692829373.3289268,495200,336.29998779296875
1692829373.9979968,497136,337.25
1692829374.8617816,499456,336.95001220703125
1692829376.0836868,502752,334.79998779296875
1692829376.6032238,504272,334.20001220703125
1692829376.8168068,504832,327.8999938964844
1692829377.5954578,506768,326.3500061035156
1692829379.6507447,512224,329.3500061035156
1692829380.5938506,514704,329.04998779296875
1692829381.1330662,516320,331.29998779296875
1692829381.4307442,517120,329.79998779296875
1692829383.64242,523056,326.5
1692829386.2997499,528848,326.04998779296875
1692829388.1734006,530576,326.8500061035156
1692829388.9608295,532432,326.8500061035156
1692829389.9348135,534288,333.54998779296875
1692829390.716636,535392,337.8999938964844
1692829391.1441567,536384,341.8500061035156
1692829391.682542,537648,346.1499938964844
