Wall time,Step,Value
1692966381.9464548,160000,1.3839999437332153
1692966431.111402,320000,4.5279998779296875
1692966482.8892093,480000,27.899999618530273
1692966532.9662552,640000,64.46800231933594
1692966589.9969852,800000,36.459999084472656
1692966640.319934,960000,30.81399917602539
1692966694.9704292,1120000,66.8759994506836
1692966746.7132301,1280000,54.91999816894531
1692966800.7452755,1440000,91.22000122070312
1692966857.3498986,1600000,211.3820037841797
1692966907.9078147,1760000,131.75399780273438
1692966960.7308948,1920000,149.68800354003906
1692967013.5015395,2080000,218.04600524902344
1692967066.192379,2240000,195.74400329589844
1692967118.818391,2400000,284.7019958496094
1692967172.2389946,2560000,241.9239959716797
1692967228.5843682,2720000,277.22601318359375
1692967279.0337462,2880000,273.01800537109375
