Wall time,Step,Value
1692996711.6938918,32768,1.0416666269302368
1692996723.6167824,65536,5.714285850524902
1692996737.1585104,98304,4.8214287757873535
1692996752.5772576,131072,5.714285850524902
1692996766.3405898,163840,27.254901885986328
1692996782.991825,196608,24.528301239013672
1692996806.695824,229376,45.53571319580078
1692996826.4187093,262144,54.0
1692996846.8993065,294912,74.34343719482422
1692996864.9543045,327680,47.272727966308594
1692996883.0407279,360448,72.22222137451172
1692996897.6063974,384000,165.8333282470703
1692996901.5162363,393216,252.59259033203125
1692996918.1384125,425984,119.61164855957031
1692996934.758593,458752,187.1999969482422
1692996952.4766781,491520,261.7204284667969
1692996969.2906153,524288,260.86956787109375
1692996986.5645628,557056,288.7234191894531
1692997004.4180243,589824,561.44580078125
1692997019.418115,622592,337.47125244140625
1692997033.9820652,655360,903.7142944335938
1692997048.509218,688128,447.4157409667969
1692997063.9198456,720896,497.03704833984375
1692997080.3285737,753664,622.5
1692997093.3729064,768000,942.8571166992188
1692997100.4253092,786432,1211.0526123046875
1692997119.8779993,819200,1060.5633544921875
1692997138.4776833,851968,808.4705810546875
1692997155.0242932,884736,1162.0
1692997172.0463119,917504,3200.350830078125
1692997187.8945684,950272,3028.46142578125
1692997202.1859033,983040,2707.241455078125
1692997216.5124323,1015808,1608.9189453125
1692997233.7175393,1048576,1173.5135498046875
1692997252.0982342,1081344,1578.873291015625
1692997271.901161,1114112,1316.111083984375
1692997289.6368396,1146880,943.0232543945312
1692997299.363485,1152000,580.0
1692997311.2411685,1179648,1399.6824951171875
1692997330.698861,1212416,1982.15380859375
1692997348.8287053,1245184,3122.6865234375
1692997367.4609082,1277952,1892.753662109375
1692997385.8582559,1310720,2190.645263671875
1692997404.0896165,1343488,1421.0126953125
1692997422.031366,1376256,1810.5263671875
1692997440.068105,1409024,2631.212158203125
1692997457.5909078,1441792,2749.6875
1692997475.2478821,1474560,1621.75
1692997492.6939938,1507328,1807.2972412109375
1692997509.9335861,1536000,1299.1304931640625
1692997511.524074,1540096,2346.15380859375
1692997528.7363598,1572864,723.9080200195312
1692997546.0328574,1605632,1088.0460205078125
1692997563.3414674,1638400,470.4081726074219
1692997581.3682373,1671168,298.4761962890625
1692997598.867868,1703936,194.313720703125
1692997616.5662713,1736704,994.4827880859375
1692997633.3778932,1769472,1271.75
1692997650.7467523,1802240,3143.8095703125
1692997667.6219068,1835008,1945.7830810546875
1692997684.5556402,1867776,793.4066162109375
1692997701.05056,1900544,1459.51806640625
1692997714.155874,1920000,1225.282958984375
1692997719.4086063,1933312,1456.0
1692997735.9586349,1966080,1683.9473876953125
1692997752.7944703,1998848,1732.5926513671875
1692997769.321663,2031616,1349.3975830078125
1692997785.7171514,2064384,699.3258666992188
1692997801.954363,2097152,1486.5853271484375
1692997818.0148916,2129920,889.2783203125
1692997834.4539368,2162688,1040.243896484375
1692997850.7109537,2195456,2019.7530517578125
1692997866.7968671,2228224,1985.26318359375
1692997882.8511434,2260992,1583.5
1692997899.2778592,2293760,1448.4444580078125
1692997908.5286543,2304000,751.4285888671875
1692997917.390031,2326528,1586.2069091796875
1692997935.1987476,2359296,1228.1719970703125
1692997953.1808095,2392064,1572.05126953125
1692997971.1110725,2424832,2871.466552734375
1692997988.1853957,2457600,1889.5889892578125
1692998005.30084,2490368,2060.588134765625
1692998023.2929084,2523136,2179.746826171875
1692998040.469909,2555904,2494.328369140625
1692998057.1706557,2588672,2270.465087890625
1692998074.4348452,2621440,2274.13330078125
1692998092.8949864,2654208,1750.769287109375
1692998109.300416,2686976,2835.71435546875
1692998115.9973278,2688000,0.0
1692998127.6119924,2719744,2466.753173828125
1692998144.5025454,2752512,1386.6666259765625
1692998163.3040693,2785280,1503.2183837890625
1692998181.7100809,2818048,1464.0
1692998200.1037996,2850816,2474.02587890625
1692998217.2647412,2883584,1303.9080810546875
1692998236.3373063,2916352,1371.90478515625
1692998255.5068114,2949120,1840.5633544921875
1692998272.7853525,2981888,2340.27783203125
1692998289.4947832,3014656,2448.115966796875
