Wall time,Step,Value
1693215298.8462107,8000,301.9375
1693215301.919191,12000,301.9375
1693215304.9937143,16000,301.625
1693215308.1161876,20000,301.703125
1693215311.0888226,24000,301.703125
1693215314.28689,28000,301.5625
1693215317.4100626,32000,301.625
1693215320.723206,36000,302.29998779296875
1693215323.939838,40000,302.3999938964844
1693215327.1711032,44000,302.5
1693215330.2329748,48000,302.5
1693215333.4444993,52000,302.5
1693215336.8598905,56000,303.79998779296875
1693215340.2258668,60000,305.3500061035156
1693215343.9065578,64000,306.45001220703125
1693215347.940512,68000,305.8500061035156
1693215351.2063613,72000,308.8500061035156
1693215354.393928,76000,310.70001220703125
1693215357.5633347,80000,311.5
1693215360.7177613,84000,313.8500061035156
1693215363.9371426,88000,319.3500061035156
1693215367.1410391,92000,320.29998779296875
1693215370.5430732,96000,319.75
1693215373.7995095,100000,329.3999938964844
1693215377.0675485,104000,331.20001220703125
1693215380.2411907,108000,331.8999938964844
1693215383.4003456,112000,339.3999938964844
1693215386.5798604,116000,349.5400085449219
1693215389.754427,120000,353.69000244140625
1693215392.9868832,124000,351.739990234375
1693215396.0327334,128000,368.2900085449219
1693215399.165704,132000,371.239990234375
1693215402.3839965,136000,384.1300048828125
1693215405.5027757,140000,391.57000732421875
1693215408.6702535,144000,391.2699890136719
1693215411.8117087,148000,389.57000732421875
1693215415.080574,152000,407.510009765625
1693215418.1876738,156000,410.70001220703125
1693215421.378638,160000,415.04998779296875
1693215424.7551131,164000,420.8500061035156
1693215428.1580749,168000,417.3500061035156
1693215431.6215272,172000,436.7799987792969
1693215435.189242,176000,429.0899963378906
1693215438.495119,180000,422.6000061035156
1693215441.663399,184000,420.79998779296875
1693215444.9155362,188000,442.75
1693215448.1389053,192000,451.989990234375
1693215451.3822932,196000,430.30999755859375
1693215454.5961604,200000,431.30999755859375
1693215457.7973375,204000,437.70001220703125
1693215460.93093,208000,438.04998779296875
1693215464.2827876,212000,469.05999755859375
1693215467.4513242,216000,486.6400146484375
1693215470.5065536,220000,492.42999267578125
1693215473.6148636,224000,490.989990234375
1693215476.9730237,228000,492.42999267578125
1693215480.016476,232000,503.9200134277344
1693215483.3793793,236000,517.3499755859375
1693215486.648686,240000,527.6300048828125
1693215489.9911718,244000,523.969970703125
1693215493.1411533,248000,546.6599731445312
1693215496.4522622,252000,547.6599731445312
1693215499.8330345,256000,545.8699951171875
1693215503.1119487,260000,563.1099853515625
1693215506.5373862,264000,598.6599731445312
1693215509.7107716,268000,574.489990234375
1693215513.0543869,272000,567.9600219726562
