Wall time,Step,Value
1693215295.7729595,4000,1374.0
1693215298.8462863,8000,1336.0
1693215301.9192631,12000,1324.0
1693215304.9937892,16000,1318.0
1693215308.1162622,20000,1311.0
1693215311.0888984,24000,1316.0
1693215314.2869658,28000,1306.0
1693215317.4101365,32000,1303.0
1693215320.7232811,36000,1292.0
1693215323.939912,40000,1287.0
1693215327.1711793,44000,1282.0
1693215330.23305,48000,1284.0
1693215333.4445758,52000,1281.0
1693215336.8601785,56000,1272.0
1693215340.2259462,60000,1266.0
1693215343.9066305,64000,1253.0
1693215347.9405882,68000,1234.0
1693215351.206435,72000,1234.0
1693215354.3940017,76000,1235.0
1693215357.5634072,80000,1236.0
1693215360.717844,84000,1237.0
1693215363.937222,88000,1238.0
1693215367.141113,92000,1238.0
1693215370.5431502,96000,1235.0
1693215373.7995837,100000,1235.0
1693215377.0676234,104000,1235.0
1693215380.2412653,108000,1235.0
1693215383.4004188,112000,1237.0
1693215386.579936,116000,1237.0
1693215389.7545018,120000,1238.0
1693215392.9869597,124000,1238.0
1693215396.0328076,128000,1240.0
1693215399.1657782,132000,1241.0
1693215402.3840728,136000,1241.0
1693215405.5028517,140000,1242.0
1693215408.6703289,144000,1243.0
1693215411.8117843,148000,1244.0
1693215415.0806513,152000,1243.0
1693215418.187748,156000,1244.0
1693215421.3787193,160000,1244.0
1693215424.7551928,164000,1243.0
1693215428.1581516,168000,1241.0
1693215431.6216042,172000,1239.0
1693215435.1893177,176000,1236.0
1693215438.4951978,180000,1235.0
1693215441.663476,184000,1236.0
1693215444.9156125,188000,1236.0
1693215448.1389887,192000,1236.0
1693215451.3823662,196000,1236.0
1693215454.5962424,200000,1236.0
1693215457.7974126,204000,1236.0
1693215460.931007,208000,1237.0
1693215464.2828639,212000,1236.0
1693215467.4513965,216000,1237.0
1693215470.5066426,220000,1238.0
1693215473.61494,224000,1239.0
1693215476.9731,228000,1238.0
1693215480.01656,232000,1239.0
1693215483.379458,236000,1238.0
1693215486.6487713,240000,1238.0
1693215489.9912448,244000,1237.0
1693215493.1412337,248000,1238.0
1693215496.4523404,252000,1237.0
1693215499.833117,256000,1236.0
1693215503.1120272,260000,1236.0
1693215506.5374637,264000,1235.0
1693215509.7108462,268000,1235.0
1693215513.0544627,272000,1235.0
1693215516.1099808,276000,1236.0
1693215519.224465,280000,1236.0
1693215522.3140225,284000,1237.0
1693215525.5854745,288000,1237.0
1693215529.0220907,292000,1236.0
1693215532.369509,296000,1235.0
1693215535.514291,300000,1236.0
1693215538.8717976,304000,1235.0
1693215542.5562563,308000,1233.0
1693215545.9294217,312000,1232.0
1693215549.3345647,316000,1232.0
1693215553.300777,320000,1228.0
1693215557.3395293,324000,1225.0
1693215560.5529387,328000,1225.0
1693215563.6752357,332000,1225.0
1693215566.765869,336000,1226.0
1693215569.8240576,340000,1227.0
1693215572.914148,344000,1228.0
1693215575.9760602,348000,1229.0
1693215579.0257437,352000,1230.0
1693215582.201287,356000,1230.0
1693215585.7426138,360000,1229.0
1693215588.8601146,364000,1229.0
1693215592.0221515,368000,1230.0
1693215595.250926,372000,1230.0
1693215598.9558475,376000,1228.0
1693215602.1405606,380000,1228.0
1693215606.9722097,384000,1222.0
1693215610.0742059,388000,1223.0
1693215614.4724762,392000,1218.0
1693215618.1116824,396000,1217.0
1693215621.4113138,400000,1217.0
1693215624.6309366,404000,1217.0
1693215627.8173726,408000,1218.0
1693215630.98517,412000,1218.0
1693215634.2088716,416000,1218.0
1693215637.3764563,420000,1219.0
1693215640.5810254,424000,1219.0
1693215643.8913379,428000,1219.0
1693215647.1482606,432000,1219.0
1693215650.3668993,436000,1219.0
1693215653.6199768,440000,1219.0
1693215657.2312474,444000,1218.0
1693215660.4072201,448000,1218.0
1693215663.5664313,452000,1219.0
1693215666.7214143,456000,1219.0
1693215669.922877,460000,1219.0
1693215673.1110942,464000,1220.0
1693215676.2486537,468000,1220.0
1693215679.433735,472000,1220.0
1693215682.6414607,476000,1221.0
1693215685.8284132,480000,1221.0
1693215689.017242,484000,1221.0
1693215692.159038,488000,1222.0
1693215695.233047,492000,1222.0
1693215698.38439,496000,1223.0
1693215701.4892268,500000,1223.0
1693215704.6456726,504000,1223.0
1693215707.772181,508000,1224.0
1693215710.9173148,512000,1224.0
1693215714.1179695,516000,1224.0
1693215717.2666483,520000,1225.0
1693215720.4812024,524000,1225.0
1693215723.7474768,528000,1225.0
1693215727.0411575,532000,1225.0
1693215730.4045637,536000,1225.0
1693215733.6290371,540000,1225.0
1693215736.83979,544000,1225.0
1693215740.008283,548000,1225.0
1693215743.1917012,552000,1225.0
1693215746.2954385,556000,1226.0
1693215749.431347,560000,1226.0
1693215752.5476813,564000,1226.0
1693215755.7234666,568000,1227.0
1693215758.81154,572000,1227.0
1693215761.927296,576000,1227.0
1693215765.0056925,580000,1228.0
1693215768.105117,584000,1228.0
1693215771.2967546,588000,1229.0
1693215774.4470108,592000,1229.0
1693215777.595604,596000,1229.0
1693215780.7478335,600000,1229.0
1693215783.9295225,604000,1229.0
1693215787.1225264,608000,1230.0
1693215790.281099,612000,1230.0
1693215793.413666,616000,1230.0
1693215796.531188,620000,1230.0
1693215799.6284497,624000,1231.0
1693215802.7317486,628000,1231.0
1693215805.8348367,632000,1232.0
1693215808.9079964,636000,1232.0
1693215811.98568,640000,1232.0
1693215815.091514,644000,1233.0
1693215818.2165635,648000,1233.0
1693215821.350036,652000,1233.0
1693215824.5176494,656000,1233.0
1693215828.0736294,660000,1233.0
1693215831.3100903,664000,1233.0
1693215834.7134156,668000,1232.0
1693215838.1478646,672000,1232.0
1693215841.5713751,676000,1231.0
